birthday,gender,age,height,sport,noc,gold,silver,bronze
1995-04-14,1,28,1.73,Wrestling,CHN,0,0,1
2002-01-23,0,21,1.74,Swimming,TPE,0,1,0
1974-12-15,0,48,1.63,Bridge,TPE,0,0,0
1987-06-10,1,36,1.8,Softball,CHN,0,1,0
2002-04-13,1,21,1.7,Dragon Boat,CHN,3,0,0
1999-08-06,0,24,1.73,Dragon Boat,CHN,2,1,0
2003-04-17,1,20,1.62,Cycling Track,CHN,0,1,0
2000-08-04,1,23,1.74,Football,CHN,0,0,1
1980-02-15,1,43,1.7,Xiangqi,CHN,1,1,0
1997-01-16,1,26,1.73,Artistic Swimming,CHN,2,0,0
2003-06-30,0,20,1.68,Kabaddi,TPE,0,0,1
1999-08-14,1,24,1.53,Archery,TPE,0,1,0
1999-02-09,1,24,1.71,Table Tennis,CHN,1,0,0
1995-11-14,1,27,1.73,Volleyball,CHN,1,0,0
1999-07-16,1,24,1.7,Softball,CHN,0,1,0
1999-09-30,1,24,1.72,Cycling BMX Racing,CHN,0,0,0
2000-09-25,1,23,1.7,Canoe Sprint,CHN,2,0,0
2001-10-06,0,22,1.78,Boxing,CHN,0,0,0
2001-02-10,0,22,1.9,Athletics,CHN,1,0,0
1997-01-16,1,26,1.73,Artistic Swimming,CHN,2,0,0
1994-05-08,0,29,1.78,Athletics,CHN,1,0,0
1992-11-21,0,30,2.02,Handball,CHN,0,0,0
2000-07-08,0,23,1.75,Cycling Road,CHN,0,0,0
1999-04-01,1,24,1.77,Sailing,CHN,1,0,0
1990-01-27,1,33,1.7,Football,CHN,0,0,1
1999-03-09,0,24,1.65,Football,TPE,0,0,0
2000-10-05,1,23,1.65,Sport Climbing,CHN,1,0,0
2001-02-12,1,22,1.77,Water Polo,CHN,1,0,0
2002-01-07,0,21,1.76,Baseball,CHN,0,0,0
1995-01-23,1,28,1.65,Football,CHN,0,0,1
1994-02-11,0,29,1.92,Swimming,CHN,4,1,1
1996-11-24,0,26,1.83,Rugby Sevens,CHN,0,0,0
1995-10-16,1,27,1.75,Basketball,CHN,1,0,0
1996-06-30,1,27,1.67,Cycling Track,CHN,0,1,0
1998-12-01,0,24,1.8,Taekwondo,TPE,0,0,0
2001-02-16,1,22,1.81,Rowing,CHN,1,0,0
2000-05-10,1,23,1.75,Cycling Road,CHN,0,0,0
1997-03-26,1,26,1.62,Cycling Track,TPE,0,0,0
1995-02-27,0,28,1.78,Badminton,TPE,0,0,0
1997-02-14,1,26,1.67,Rugby Sevens,CHN,1,0,0
1996-01-08,0,27,1.88,Hockey,CHN,0,0,0
1996-10-12,0,26,1.76,Athletics,TPE,0,0,0
2002-07-07,0,21,1.83,Baseball,CHN,0,0,0
2003-11-28,0,19,1.85,Baseball,CHN,0,0,0
1999-04-10,0,24,1.75,Boxing,CHN,0,0,0
1993-01-19,0,30,1.8,Dragon Boat,CHN,2,1,0
2001-03-25,1,22,1.67,Cycling Track,CHN,0,1,0
1996-10-24,0,26,1.78,Shooting,CHN,1,0,0
2005-05-24,0,18,1.71,Sport Climbing,CHN,1,0,0
2001-09-26,1,22,1.82,Tennis,CHN,0,0,0
2003-07-25,1,20,1.81,3x3 Basketball,CHN,1,0,0
1998-01-15,1,25,1.78,Swimming,CHN,1,1,0
1995-03-10,0,28,1.72,Wushu,CHN,1,0,0
2001-02-14,0,22,1.78,Baseball,TPE,0,1,0
1984-10-10,0,38,1.7,Xiangqi,CHN,1,0,0
1995-09-06,0,28,2.02,Beach Volleyball,CHN,0,0,0
1999-11-29,0,23,1.84,Football,TPE,0,0,0
2005-04-04,1,18,1.77,Swimming,CHN,1,0,1
1997-02-14,1,26,1.6,Table Tennis,CHN,1,1,1
2000-03-17,1,23,1.72,Dragon Boat,CHN,3,0,0
2001-09-03,1,22,1.65,Fencing,CHN,1,0,0
1996-03-14,0,27,1.72,Go,TPE,0,0,0
1997-07-14,1,26,1.96,Volleyball,CHN,1,0,0
1996-02-14,1,27,1.6,Go,CHN,1,0,0
2007-11-19,0,15,1.69,Roller Skating,TPE,1,0,0
2004-01-31,0,19,1.73,Shooting,CHN,0,0,1
1996-05-20,1,27,1.91,Volleyball,CHN,1,0,0
2001-03-23,1,22,1.7,Fencing,CHN,1,0,0
1999-09-01,0,24,1.7,Athletics,CHN,0,1,0
1994-01-20,0,29,2.14,Basketball,CHN,0,0,1
2001-10-07,0,22,1.9,Athletics,CHN,0,0,0
1999-08-10,0,24,1.7,Football,CHN,0,0,0
1987-12-14,1,35,1.75,Athletics,CHN,1,0,0
2004-01-16,1,19,1.62,Shooting,CHN,1,0,0
2000-04-29,1,23,1.71,Badminton,CHN,0,1,0
1997-09-12,1,26,1.8,Rowing,CHN,2,0,0
1996-07-15,0,27,1.85,Fencing,CHN,0,0,0
2003-06-18,1,20,1.73,Rhythmic Gymnastics,CHN,0,0,1
2006-06-18,0,17,1.61,Trampoline Gymnastics,CHN,0,0,0
2004-11-08,0,18,1.85,Swimming,CHN,0,0,0
2001-10-24,0,21,1.68,Diving,CHN,2,0,0
1998-09-18,0,25,1.73,Badminton,THA,0,0,0
2002-06-28,0,21,1.71,Shooting,BHU,0,0,0
1997-08-27,0,26,1.74,Judo,BHU,0,0,0
1993-01-01,0,30,1.76,Boxing,BHU,0,0,0
2003-05-24,0,20,1.85,Taekwondo,BHU,0,0,0
2005-08-22,0,18,1.81,Fencing,THA,0,0,0
2002-08-01,1,21,1.52,Wushu,IND,0,0,0
1994-02-10,0,29,1.74,Dragon Boat,THA,0,1,1
1984-10-17,0,38,1.77,Rugby Sevens,AFG,0,0,0
1984-09-02,0,39,1.86,Rugby Sevens,AFG,0,0,0
2000-05-02,0,23,1.95,Volleyball,AFG,0,0,0
2003-01-07,0,20,1.86,Judo,INA,0,0,0
2002-07-20,1,21,1.69,Badminton,INA,0,0,0
1998-06-15,0,25,1.83,Badminton,INA,0,0,0
2005-08-26,1,18,1.7,Badminton,INA,0,0,0
1995-08-24,1,28,1.6,Soft Tennis,JPN,1,0,0
1997-03-18,0,26,1.93,Swimming,JPN,0,1,1
1996-08-25,1,27,1.7,Judo,PHI,0,0,0
1999-01-29,0,24,1.67,Badminton,JPN,0,0,1
1999-01-15,1,24,1.7,Squash,JPN,0,0,1
2001-10-04,0,22,1.79,Water Polo,JPN,1,0,0
1998-09-22,0,25,1.78,Esports,JPN,0,0,0
1997-06-13,0,26,1.67,Badminton,JPN,0,1,1
1998-04-12,0,25,1.8,Tennis,JPN,0,1,0
1967-09-23,0,56,1.69,Sailing,THA,0,0,0
1995-06-04,0,28,1.9,Rowing,THA,0,0,0
2004-11-08,1,18,1.55,Softball,THA,0,0,0
1999-11-29,0,23,1.85,Esports,KSA,0,0,0
1993-12-30,0,29,1.72,Rugby Sevens,HKG,1,0,0
2000-03-02,1,23,1.66,Fencing,SGP,0,0,0
1997-07-27,0,26,1.89,Rugby Sevens,OCA,0,0,0
2001-11-05,0,21,1.67,Wrestling,CHN,0,0,0
1991-05-10,0,32,1.85,Ju-jitsu,TPE,0,0,0
1994-07-06,0,29,1.8,Archery,TPE,0,0,0
2000-11-22,0,22,1.85,Archery,CHN,0,0,0
2003-07-18,1,20,1.74,Cycling Track,CHN,0,1,0
2000-08-20,0,23,1.68,Athletics,TPE,0,0,0
1999-06-02,0,24,1.83,Chess,CHN,1,0,0
1998-01-07,0,25,1.7,Weightlifting,CHN,0,0,0
1991-10-11,1,31,1.72,Athletics,CHN,1,0,0
2003-07-24,1,20,1.8,Softball,CHN,0,1,0
1993-03-25,0,30,1.82,Football,TPE,0,0,0
2001-08-14,0,22,1.78,Baseball,HKG,0,0,0
2001-05-26,0,22,1.79,Sailing,CHN,1,0,0
1994-03-29,1,29,1.68,Rugby Sevens,SGP,0,0,0
1999-06-18,0,24,1.82,Badminton,CHN,1,0,0
2004-09-10,0,19,1.68,Sailing,THA,0,0,1
2004-03-26,0,19,1.73,Swimming,HKG,0,0,0
1996-11-13,1,26,1.73,Sepaktakraw,KOR,0,1,1
1997-10-13,1,25,1.7,Football,PRK,0,1,0
2002-08-18,1,21,1.66,Softball,THA,0,0,0
2007-02-22,0,16,1.65,Hockey,INA,0,0,0
1999-07-14,0,24,1.71,Shooting,INA,0,0,0
2009-10-16,0,13,1.68,Marathon Swimming,THA,0,0,0
1996-03-08,1,27,1.67,Athletics,THA,0,0,0
2000-11-07,1,22,1.67,Handball,THA,0,0,0
1999-05-15,0,24,1.83,Kabaddi,THA,0,0,0
2004-08-10,0,19,1.63,Weightlifting,THA,0,1,0
2001-09-02,0,22,1.87,Cricket,SRI,0,0,0
2007-01-23,1,16,1.64,Archery,INA,0,0,0
2002-09-09,0,21,1.95,Volleyball,QAT,0,0,0
2003-05-16,1,20,1.52,Wushu,INA,0,0,0
1981-04-08,1,42,1.71,Archery,SRI,0,0,0
1997-05-11,0,26,1.82,Cricket,SRI,0,0,0
1994-08-08,0,29,1.67,Skateboarding,THA,0,0,0
2001-04-16,1,22,1.64,Hockey,INA,0,0,0
2000-07-13,0,23,1.67,Athletics,IND,1,0,0
1999-04-13,0,24,1.8,Athletics,PHI,0,0,0
1995-02-01,1,28,1.56,Football,MYA,0,0,0
2003-02-12,1,20,1.5,Football,MYA,0,0,0
1992-10-20,1,30,1.65,Dragon Boat,MYA,0,0,1
1991-05-11,1,32,1.6,Hockey,INA,0,0,0
1993-04-06,1,30,1.6,Cricket,MAS,0,0,0
2000-08-15,1,23,1.64,Fencing,THA,0,0,0
2000-09-15,0,23,1.73,Fencing,THA,0,0,0
2002-01-20,1,21,1.62,Cricket,SRI,0,1,0
1994-02-07,1,29,1.54,Rugby Sevens,THA,0,0,0
1996-02-25,0,27,1.8,Judo,JPN,1,0,0
2005-12-02,1,17,1.7,Swimming,INA,0,0,0
1998-07-17,1,25,1.56,Cricket,INA,0,0,0
1996-07-11,0,27,1.75,Weightlifting,KOR,0,0,0
1992-06-25,0,31,1.83,Judo,KOR,0,0,0
2000-04-06,0,23,1.83,Baseball,KOR,1,0,0
2000-12-09,1,22,1.64,Boxing,PRK,0,1,0
1998-05-20,1,25,1.68,Wushu,PHI,0,0,0
2002-11-19,0,20,1.7,Swimming,HKG,0,0,0
1997-09-01,0,26,1.8,Handball,HKG,0,0,0
2004-06-06,0,19,1.85,Tennis,HKG,0,0,0
2009-01-06,1,14,1.65,Canoe Sprint,MAC,0,0,0
2001-08-02,0,22,1.65,Sport Climbing,HKG,0,0,0
1996-04-10,1,27,1.66,Handball,HKG,0,0,0
1994-04-08,0,29,1.78,Squash,HKG,0,0,2
2000-02-15,0,23,1.71,Triathlon,MAC,0,0,0
1988-08-07,1,35,1.64,Hockey,HKG,0,0,0
1995-04-24,1,28,1.62,Breaking,HKG,0,0,0
1993-05-18,1,30,1.61,Softball,HKG,0,0,0
1999-04-26,0,24,1.82,Handball,HKG,0,0,0
1991-09-07,0,32,1.7,Table Tennis,HKG,0,0,1
1995-12-23,0,27,1.73,Archery,MAS,0,0,0
2001-01-08,1,22,1.63,Football,HKG,0,0,0
1987-05-11,1,36,1.54,Artistic Gymnastics,HKG,0,0,0
2002-04-02,0,21,1.75,Football,HKG,0,0,0
2000-04-06,0,23,1.79,Rowing,HKG,0,0,0
2000-10-24,0,22,1.88,3x3 Basketball,HKG,0,0,0
1998-08-30,0,25,1.75,Tennis,HKG,0,0,0
2002-03-14,1,21,1.57,Tennis,HKG,0,0,0
1999-08-02,1,24,1.62,Badminton,SGP,0,0,0
1993-09-25,0,30,1.75,Rugby Sevens,SGP,0,0,0
2000-09-19,0,23,1.73,Esports,HKG,0,0,0
1995-09-29,0,28,1.76,Dragon Boat,HKG,0,0,0
1998-06-03,1,25,1.62,Judo,HKG,0,0,0
1992-04-23,1,31,1.67,Basketball,HKG,0,0,0
1996-04-17,0,27,1.85,Handball,HKG,0,0,0
1999-07-15,0,24,1.71,Baseball,SGP,0,0,0
1975-06-16,0,48,1.6,Bridge,HKG,0,0,0
1999-02-28,0,24,1.71,Wushu,MAC,0,0,0
1984-03-28,1,39,1.61,Dragon Boat,HKG,0,0,0
1998-11-05,0,24,1.82,Handball,HKG,0,0,0
1998-11-23,1,24,1.65,Rowing,HKG,0,0,0
2000-10-24,1,22,1.68,Beach Volleyball,HKG,0,0,0
2001-02-03,1,22,1.55,Fencing,SGP,0,0,0
1992-12-19,1,30,1.75,Basketball,HKG,0,0,0
1991-07-28,0,32,1.8,Beach Volleyball,HKG,0,0,0
1997-09-23,0,26,1.78,Baseball,SGP,0,0,0
1997-03-15,1,26,1.65,Esports,MAC,0,0,0
1996-05-17,1,27,1.64,Rowing,HKG,0,0,0
1991-11-26,1,31,1.63,Football,HKG,0,0,0
1993-01-15,1,30,1.61,Karate,MAC,0,0,0
2000-05-30,0,23,1.82,Water Polo,HKG,0,0,0
1999-11-15,1,23,1.61,Swimming,HKG,0,0,0
2001-02-23,1,22,1.58,Sport Climbing,HKG,0,0,0
1999-03-28,1,24,1.65,Hockey,HKG,0,0,0
1998-11-13,0,24,1.75,Triathlon,HKG,0,0,1
1993-03-07,1,30,1.6,Roller Skating,HKG,0,0,0
2000-01-22,0,23,1.93,Rowing,HKG,1,0,0
2006-02-25,0,17,1.88,Beach Volleyball,MAC,0,0,0
1997-04-17,1,26,1.61,Hockey,HKG,0,0,0
1967-10-13,1,55,1.59,Bridge,HKG,0,0,1
1992-09-19,0,31,1.58,Wushu,MAS,0,0,0
1994-09-04,0,29,1.95,Volleyball,HKG,0,0,0
2007-07-09,1,16,1.56,Artistic Swimming,HKG,0,0,0
1994-11-10,1,28,1.66,Handball,HKG,0,0,0
2001-12-19,1,21,1.73,Table Tennis,SGP,0,0,0
1995-09-12,1,28,1.62,Handball,HKG,0,0,0
1999-02-01,1,24,1.64,Athletics,HKG,0,0,0
2001-07-31,1,22,1.59,Dragon Boat,HKG,0,0,0
2003-02-08,0,20,1.8,Baseball,HKG,0,0,0
1991-10-28,0,31,1.66,Esports,HKG,0,0,0
1967-05-19,1,56,1.58,Archery,HKG,0,0,0
2005-04-28,0,18,1.64,Shooting,SGP,0,0,0
2003-05-16,0,20,1.68,Wushu,BRU,0,0,0
1997-03-03,0,26,1.71,Swimming,THA,0,0,0
1997-05-09,1,26,1.62,Hockey,THA,0,0,0
2000-07-03,1,23,1.72,Water Polo,THA,0,0,0
1997-08-08,1,26,1.73,Taekwondo,THA,1,0,0
1999-07-29,0,24,1.8,Rowing,THA,0,0,0
2006-09-11,0,17,1.7,Archery,THA,0,0,0
1998-12-25,1,24,1.65,Basketball,THA,0,0,0
1998-01-29,0,25,1.85,Volleyball,THA,0,0,0
1983-07-03,0,40,1.8,Xiangqi,SGP,0,0,0
1996-01-25,0,27,1.8,Go,HKG,0,0,0
1998-03-21,0,25,1.68,Diving,KOR,0,1,1
1994-01-11,1,29,1.73,Kabaddi,KOR,0,0,0
1996-04-23,0,27,1.88,Athletics,KOR,0,1,0
1990-10-27,0,32,1.83,Rugby Sevens,HKG,1,0,0
1990-11-24,0,32,1.79,Archery,SGP,0,0,0
2004-09-16,1,19,1.6,Dragon Boat,THA,0,0,1
2003-10-11,0,19,1.75,Esports,TPE,0,0,0
1991-10-16,0,31,1.79,Dragon Boat,TPE,0,0,0
1997-09-23,1,26,1.51,Dragon Boat,HKG,0,0,0
1992-10-25,1,30,1.55,Shooting,TPE,0,0,1
2004-09-10,1,19,1.58,Football,HKG,0,0,0
2007-02-15,0,16,1.7,Fencing,MAC,0,0,0
1995-08-14,0,28,1.84,Karate,TPE,0,0,0
1989-08-16,0,34,1.71,Dragon Boat,TPE,0,0,0
2001-07-29,1,22,1.69,Athletics,TPE,0,0,0
1987-12-16,1,35,1.7,Shooting,CHN,1,1,0
2000-01-09,1,23,1.69,Volleyball,TPE,0,0,0
1990-04-29,1,33,1.64,Ju-jitsu,CHN,0,0,0
1991-08-30,1,32,1.75,Tennis,HKG,0,0,0
1990-04-10,0,33,1.96,Water Polo,CHN,0,1,0
1999-02-02,0,24,1.77,Rugby Sevens,CHN,0,0,0
1993-05-09,0,30,2.01,Beach Volleyball,CHN,0,1,0
1999-01-01,1,24,1.74,Rugby Sevens,CHN,1,0,0
2003-07-10,0,20,1.69,Canoe Slalom,TPE,0,0,0
2002-12-22,0,20,1.8,Cycling Track,CHN,0,0,0
1999-11-14,1,23,1.57,Football,TPE,0,0,0
2007-03-12,1,16,1.6,Artistic Swimming,HKG,0,0,0
1998-07-22,1,25,1.69,Handball,HKG,0,0,0
2002-09-10,1,21,1.89,Volleyball,CHN,1,0,0
1958-06-10,0,65,1.81,Bridge,TPE,0,0,0
1993-06-07,0,30,1.75,Baseball,TPE,0,1,0
2002-10-15,0,20,1.71,Sport Climbing,CHN,1,0,0
1990-08-08,0,33,1.76,Dragon Boat,MAC,0,0,0
2003-01-28,1,20,1.8,Swimming,CHN,2,0,0
1996-08-26,1,27,1.72,Football,CHN,0,0,1
1997-11-25,0,25,1.85,Canoe Slalom,TPE,0,0,1
1987-07-28,0,36,1.84,Baseball,TPE,0,1,0
1998-04-27,1,25,1.72,Boxing,TPE,0,0,1
2005-10-03,1,18,1.7,Marathon Swimming,CHN,1,0,0
2000-12-05,1,22,1.6,Artistic Gymnastics,TPE,0,0,0
2002-10-09,1,20,1.7,Fencing,HKG,0,0,1
1999-07-04,0,24,1.7,Bridge,SGP,0,0,0
1994-07-09,0,29,1.87,Volleyball,TPE,0,0,0
1998-05-12,0,25,1.88,Tennis,TPE,0,0,0
1980-12-22,0,42,1.73,Bridge,TPE,1,0,0
1999-07-20,0,24,1.76,Kabaddi,TPE,0,0,1
1999-05-18,1,24,1.71,Wushu,CHN,1,0,0
1997-07-28,1,26,1.75,Athletics,CHN,0,0,0
1999-10-21,0,23,1.73,Football,TPE,0,0,0
1999-10-14,0,23,1.82,Tennis,CHN,0,0,0
2005-07-25,1,18,1.72,Swimming,TPE,0,0,0
2006-11-22,1,16,1.67,Go,CHN,1,0,0
1995-01-13,1,28,1.59,Boxing,CHN,1,0,0
1996-12-26,1,26,1.61,Kabaddi,TPE,0,1,0
1996-10-19,0,26,1.85,Basketball,TPE,0,0,0
2003-01-24,0,20,1.81,Shooting,CHN,1,0,0
2003-12-15,1,19,1.62,Cricket,INA,0,0,0
1993-10-31,0,29,1.73,Baseball,THA,0,0,0
1989-11-18,0,33,1.87,Sepaktakraw,LAO,0,0,1
1997-05-18,1,26,1.56,Football,IND,0,0,0
2004-03-05,0,19,1.66,Baseball,LAO,0,0,0
2000-07-05,0,23,1.8,Karate,LAO,0,0,0
1991-09-13,1,32,1.58,Sepaktakraw,LAO,0,0,2
1995-05-23,1,28,1.75,Softball,CHN,0,1,0
2000-02-15,0,23,1.86,Go,SGP,0,0,0
2003-01-08,1,20,1.63,Shooting,CHN,1,0,0
1997-01-14,1,26,1.83,Beach Volleyball,CHN,1,0,0
2001-11-16,1,21,1.77,Artistic Swimming,CHN,1,0,0
1999-04-08,0,24,1.85,Taekwondo,CHN,0,0,0
1996-01-30,0,27,1.59,Artistic Gymnastics,CHN,1,0,0
1998-02-23,1,25,1.69,Artistic Swimming,CHN,1,0,0
1999-04-15,1,24,1.73,Softball,CHN,0,1,0
2001-05-18,1,22,1.69,Modern Pentathlon,CHN,0,0,0
2000-10-24,0,22,1.93,Handball,CHN,0,0,0
2000-06-12,0,23,1.65,Shooting,CHN,0,1,0
1993-01-04,0,30,1.78,Canoe Slalom,CHN,1,0,0
1996-10-23,1,26,1.7,Softball,CHN,0,1,0
1996-02-15,0,27,1.89,Water Polo,CHN,0,1,0
1993-08-17,0,30,1.84,Athletics,CHN,2,0,0
2000-03-24,0,23,1.83,Athletics,CHN,0,0,1
1998-10-24,1,24,1.5,Swimming,TLS,0,0,0
1995-09-30,1,28,1.8,Handball,CHN,0,0,1
1998-11-11,1,24,1.79,Water Polo,CHN,1,0,0
1994-10-28,0,28,1.77,Esports,CHN,1,0,0
2004-03-09,1,19,1.72,Athletics,CHN,1,0,0
1993-02-16,0,30,1.95,Basketball,HKG,0,0,0
2001-12-26,0,21,1.76,Esports,CHN,1,0,0
1999-01-15,0,24,1.7,Football,CHN,0,0,0
1999-03-06,1,24,1.8,Football,CHN,0,0,1
1993-02-21,1,30,1.7,Softball,CHN,0,1,0
1995-08-19,0,28,1.84,Swimming,CHN,5,0,0
2002-01-06,0,21,1.91,Fencing,CHN,0,1,0
1998-03-05,1,25,1.83,Fencing,CHN,0,0,1
1996-12-19,0,26,1.9,Basketball,HKG,0,0,0
1999-09-18,0,24,1.96,Rowing,CHN,1,1,0
1998-12-11,0,24,1.82,Esports,TPE,0,1,0
1992-02-16,1,31,1.72,Canoe Sprint,CHN,1,0,0
1997-03-15,1,26,1.83,Judo,CHN,0,1,1
1999-09-19,0,24,1.8,Chess,CHN,0,0,0
2002-02-26,1,21,1.69,Rowing,CHN,1,0,0
1998-01-29,1,25,1.67,Rugby Sevens,CHN,1,0,0
1998-02-24,1,25,1.85,Rowing,CHN,2,0,0
2003-08-21,0,20,1.97,Athletics,CHN,0,0,1
1996-06-09,1,27,1.68,Boxing,CHN,0,0,0
1989-02-18,1,34,1.91,Beach Volleyball,CHN,1,0,0
2001-01-27,0,22,1.8,Cycling Track,CHN,0,1,0
2000-07-17,1,23,1.68,Dragon Boat,CHN,3,0,0
2000-03-17,0,23,1.78,Cycling Road,CHN,0,1,0
1998-03-05,0,25,1.69,Judo,CHN,0,0,1
1999-01-27,1,24,1.67,Sepaktakraw,MYA,0,0,0
2004-10-02,1,19,1.79,Basketball,JPN,0,1,0
2001-11-01,0,21,1.7,Football,JPN,0,1,0
2004-07-11,1,19,1.59,Athletics,PLE,0,0,0
2001-02-01,0,22,1.72,Esports,IND,0,0,0
2001-03-10,0,22,1.83,Rowing,IND,0,0,1
2003-10-07,0,20,1.7,Cricket,NEP,0,0,0
2006-03-09,0,17,1.89,Taekwondo,NEP,0,0,0
1998-10-27,0,24,1.77,Wrestling,NEP,0,0,0
2001-01-14,1,22,1.74,Athletics,IND,0,0,0
1999-02-26,1,24,1.6,Rugby Sevens,IND,0,0,0
2000-02-23,0,23,1.89,Wushu,IND,0,0,0
1997-05-31,0,26,1.65,Ju-jitsu,IND,0,0,0
2001-10-10,1,21,1.7,3x3 Basketball,IND,0,0,0
2002-05-05,0,21,1.74,Football,IND,0,0,0
2000-04-15,0,23,1.88,Handball,IRI,0,0,0
1999-01-21,1,24,1.53,Athletics,JPN,0,1,0
1994-09-17,0,29,1.76,Athletics,IND,0,0,0
1946-10-20,1,76,1.59,Bridge,THA,0,0,0
2004-08-02,1,19,1.64,Artistic Swimming,KAZ,0,0,1
1988-01-18,0,35,1.9,Beach Volleyball,KAZ,0,0,1
1993-01-01,0,30,1.86,Rowing,KAZ,0,0,0
2000-08-20,1,23,1.73,Modern Pentathlon,KAZ,0,0,0
2003-12-07,1,19,1.9,Basketball,KAZ,0,0,0
1993-02-26,0,30,1.8,Judo,BRN,0,0,0
2000-08-29,1,23,1.55,Chess,UZB,0,0,0
2002-01-23,0,21,1.72,Chess,UZB,0,0,1
1997-10-25,0,25,1.87,Handball,KAZ,0,0,0
1988-07-14,1,35,1.68,Athletics,KAZ,0,0,0
2001-02-04,1,22,1.7,3x3 Basketball,JOR,0,0,0
1997-01-27,1,26,1.74,Basketball,HKG,0,0,0
1998-12-22,0,24,1.62,Trampoline Gymnastics,JPN,0,0,1
1988-06-11,0,35,1.65,Chess,JPN,0,0,0
1994-06-14,0,29,1.84,Fencing,JPN,1,0,0
1995-02-26,1,28,1.6,Shooting,JPN,0,0,0
1997-04-25,0,26,1.9,Handball,JPN,0,0,0
1994-12-21,0,28,1.78,Hockey,JPN,0,1,0
2002-01-08,0,21,1.9,Football,JPN,0,1,0
1997-06-06,1,26,1.56,Badminton,JPN,0,0,1
1999-06-02,0,24,1.66,Wrestling,JPN,0,0,1
1995-07-24,0,28,1.8,Athletics,JPN,0,0,0
2002-04-19,1,21,1.6,Athletics,JPN,0,0,0
2002-06-20,1,21,1.68,Wrestling,JPN,0,0,0
1992-03-11,0,31,1.8,Athletics,JPN,0,0,0
1996-10-18,0,26,1.82,Wrestling,JPN,0,0,0
2000-05-01,1,23,1.61,Athletics,JPN,0,0,0
2002-09-01,1,21,1.65,Football,JPN,1,0,0
2001-01-08,0,22,1.84,Football,JPN,0,1,0
1995-06-06,1,28,1.65,Athletics,JPN,0,0,0
1998-10-12,0,24,1.66,Badminton,JPN,0,0,1
1989-02-04,0,34,1.73,Hockey,JPN,0,1,0
1998-09-11,1,25,1.6,Archery,JPN,0,0,0
2002-01-06,0,21,1.77,Football,JPN,0,1,0
1997-10-16,0,25,1.9,Volleyball,JPN,0,0,1
1997-01-25,0,26,1.7,Esports,JPN,0,0,0
2005-06-17,0,18,1.66,Skateboarding,JPN,0,0,0
2000-12-22,0,22,1.68,Sailing,THA,0,0,0
2000-12-14,0,22,1.75,Athletics,CAM,0,0,0
2003-01-08,0,20,1.81,Athletics,CHN,1,0,0
1997-03-31,1,26,1.73,Water Polo,CHN,1,0,0
1996-09-10,1,27,1.61,Football,CHN,0,0,1
1999-08-31,0,24,1.64,Trampoline Gymnastics,CHN,1,0,0
1997-01-14,1,26,1.64,Rugby Sevens,CHN,1,0,0
2002-05-11,1,21,1.73,Water Polo,CHN,1,0,0
1994-09-25,1,29,1.7,Softball,CHN,0,1,0
2001-10-23,0,21,1.66,Diving,CHN,1,0,0
1998-01-30,0,25,1.9,Fencing,CHN,0,1,0
1994-01-16,0,29,1.73,Dragon Boat,SGP,0,0,0
1995-10-12,0,27,1.87,Swimming,CHN,2,1,0
2002-05-28,0,21,1.76,Swimming,JPN,0,0,1
1992-07-06,0,31,1.86,Volleyball,JPN,0,0,1
1998-10-08,1,25,1.66,Artistic Swimming,JPN,0,1,0
1961-06-26,1,62,1.65,Bridge,JPN,0,0,0
2001-09-16,1,22,1.78,Swimming,CHN,0,0,1
1992-05-17,0,31,1.78,Archery,TPE,0,0,0
1994-01-10,0,29,1.7,Baseball,TPE,0,1,0
1995-11-17,1,27,1.63,Badminton,TPE,0,0,0
1997-01-17,0,26,1.79,Dragon Boat,PRK,0,0,0
1997-01-01,0,26,1.77,Athletics,TPE,0,0,1
1998-10-19,0,24,1.7,Go,CHN,0,1,0
1997-10-05,1,26,1.62,Rugby Sevens,CHN,1,0,0
1999-03-20,0,24,1.92,Fencing,CHN,0,0,0
1994-02-25,1,29,1.72,Table Tennis,KOR,0,0,1
2000-01-29,0,23,1.82,Dragon Boat,CHN,2,1,0
1998-02-03,0,25,1.7,Diving,CHN,2,0,0
1996-07-22,1,27,1.79,Fencing,CHN,0,0,1
1992-10-19,1,30,1.63,Roller Skating,TPE,1,1,0
1997-07-02,0,26,1.95,Basketball,KOR,0,0,0
1985-03-19,1,38,1.68,Kurash,TPE,0,0,0
1995-03-13,1,28,1.84,Basketball,KOR,0,0,1
1998-05-07,0,25,1.9,Swimming,KOR,1,1,0
1997-05-04,0,26,1.73,Archery,KOR,0,1,1
1998-07-27,1,25,1.7,Breaking,TPE,0,0,0
1996-02-18,1,27,1.63,Athletics,CHN,1,0,0
1991-08-20,0,32,1.75,Hockey,KOR,0,0,1
2003-05-20,1,20,1.72,Shooting,KOR,0,0,2
1998-11-18,0,24,1.83,Baseball,CHN,0,0,0
1998-12-18,0,24,1.81,Swimming,CHN,1,0,0
2002-01-26,1,21,1.78,Swimming,CHN,2,1,0
2000-06-29,0,23,1.64,Bridge,SGP,0,0,0
1997-01-28,0,26,1.78,Go,CHN,0,1,0
1998-08-11,0,25,1.86,Shooting,TPE,0,0,0
1994-04-13,1,29,1.73,Football,CHN,0,0,1
1992-05-20,1,31,1.78,Boxing,CHN,1,0,0
1998-09-01,1,25,1.68,Hockey,CHN,1,0,0
1995-01-02,1,28,1.76,Basketball,CHN,1,0,0
